settlment_name,koatuu,lat,lng,oblast_name,settlment_type,rajon_name
Гвоздавка Друга,5123381401,30.081890364483012,47.88413795638927,Одеська,село,Любашівський
Серпневе,5124755900,29.020496546566527,46.30312845111046,Одеська,селища міського типу,Тарутинський
Білівці,6120881802,26.35707744819606,48.5170793552683,Тернопільська,село,Борщівський
Білківці,6122681002,25.30772972804326,49.68977179290486,Тернопільська,село,Зборівський
Білобожниця,6125580701,25.663198902880076,49.047519556974386,Тернопільська,село,Чортківський
Білоголови,6122680401,25.335353142426758,49.75725229925882,Тернопільська,село,Зборівський
Білозірка,6123880901,26.180259559753612,49.76654888008126,Тернопільська,село,Лановецький
Білокриниця,6122688902,25.27937723376684,49.7670501384116,Тернопільська,село,Зборівський
Щекине,5923882814,33.96234832002562,51.28236446001417,Сумська,село,Путивльський
Юхти,5923583413,33.77578265156898,50.760727853107525,Сумська,село,Недригайлівський
Волиця,6124881820,25.12035864250204,49.19552229605309,Тернопільська,село,Підгаєцький
Дуплиська,6122083530,25.777689939210454,48.7201331700178,Тернопільська,село,Заліщицький
Бенева,6125080201,25.381682590044964,49.36756156969938,Тернопільська,село,Теребовлянський
Федоренки,5322483211,33.56039752159346,49.16487994026604,Полтавська,село,Кременчуцький
Фисуни,5324084615,34.84008169391643,49.701061297526344,Полтавська,село,Полтавський
Фуглі,5323288910,33.532569249326485,50.237039536110444,Полтавська,село,Миргородський
Хмарівка,5321310111,34.46032058805477,50.20499249761369,Полтавська,село,Зіньківський
Хоменки,5324883215,32.9868517189487,49.79737964751452,Полтавська,село,Хорольський
Рудка,0723155105,25.50310362066578,51.7182309267904,Волинська,село,Любешівський
Любешів,0723155100,25.505585392433563,51.765174687725185,Волинська,селища міського типу,Любешівський
Маневичі,0723655100,25.544554983513393,51.28912918082127,Волинська,селища міського типу,Маневицький
Августівка,6123080201,25.098528003454057,49.58832213573992,Тернопільська,село,Козівський
Ангелівка,6125287103,25.824260012371372,49.553782575653415,Тернопільська,село,Тернопільський
Андруга,6123480702,25.75328772059084,50.17004303074298,Тернопільська,село,Кременецький
Красне,5321685603,35.40532021026676,49.51090039808388,Полтавська,селище,Карлівський
Фрунзівка,5125255100,29.759121460425803,47.33099567394866,Одеська,селища міського типу,Фрунзівський
Хлібодарське,5121056800,30.593806414071572,46.48448898908695,Одеська,селища міського типу,Біляївський
Цебрикове,5121655500,30.105851417367948,47.1477436780025,Одеська,селища міського типу,Великомихайлівський
Безводня,3522583202,32.14785443163956,48.41677856367442,Кіровоградська,село,Кіровоградський
Бережинка,3523483602,32.559915757271895,48.40571029948987,Кіровоградська,село,Новгородківський
Березівка,3520386202,33.09846636602371,48.74641517663328,Кіровоградська,село,Олександрійський
Березівка,3520884002,32.10089062668392,47.85897317995796,Кіровоградська,село,Бобринецький
Березівка,3521187602,30.071389068435366,48.156995900238826,Кіровоградська,село,Гайворонський
Березівка,3523180901,31.263025986901816,48.60799409101141,Кіровоградська,село,Маловисківський
Березівка,3525881201,32.45822225142337,47.81194804524743,Кіровоградська,село,Устинівський
Берем'яни,6121280801,25.446725418773358,48.88327444949996,Тернопільська,село,Бучацький
Бересток,6122088703,25.71919682591272,48.77927882786713,Тернопільська,село,Заліщицький
Бернадівка,6125088303,25.58182158394904,49.33004576097642,Тернопільська,село,Теребовлянський
Бертники,6124280201,25.230321834915582,49.074070995368736,Тернопільська,село,Монастириський
Бзовиця,6122680801,25.297093638248796,49.7315737942268,Тернопільська,село,Зборівський
Острог,5610900000,26.519249778625813,50.327737752723046,Рівненська,місто,Острозька
Островки,0723685905,25.691179792801133,51.075614040494074,Волинська,село,Маневицький
Колки,0723655400,25.674750978840247,51.09935728357718,Волинська,селища міського типу,Маневицький
Старосілля,0723686401,25.644699146141154,51.09299726576754,Волинська,село,Маневицький
Ратне,0724255100,24.528955984529787,51.66827730096211,Волинська,селища міського типу,Ратнівський
Гордіївка,0522287503,29.067332300959833,49.17521985164378,Вінницька,село,Липовецький
Сальник,0521687503,28.55128587653686,49.40494271358897,Вінницька,село,Калинівський
Літин,0522455100,28.079426866772447,49.32566560916673,Вінницька,селища міського типу,Літинський
Кричанівка,0522683701,27.855955336693377,48.59111685697032,Вінницька,село,Могилів-Подільський
Русивель,5621287110,26.814026116519877,50.55073355246982,Рівненська,село,Гощанський
Сапанівчик,5621680411,25.704450697841835,50.18427308715256,Рівненська,село,Дубенський
Свищів,5623885511,25.53816271238953,50.623130892368316,Рівненська,село,Млинівський
Смиків,5621480718,25.146319049371304,50.46617975095243,Рівненська,село,Демидівський
Сморжів,5624684910,25.97781313385707,50.732547204385334,Рівненська,село,Рівненський
Козятин,5910290005,34.86065027475933,50.35587695864314,Сумська,село,Охтирська
Колісникове,5910790003,33.58366684343621,50.71171519484983,Сумська,село,Роменський
Красне,5923883811,33.72498079905741,51.31838447481118,Сумська,село,Путивльський
Куданівка,5910590001,34.54285160225977,50.61736792424265,Сумська,село,Лебединська
Марусенкове,5922987111,34.399839048203525,50.74420292725001,Сумська,село,Лебединський
Олексенкове,5910590002,34.55690151211369,50.57309400894299,Сумська,село,Лебединська
Падалки,5922987312,34.361818654245816,50.72157459440513,Сумська,село,Лебединський
Пристань,5910290007,34.84358272224001,50.3418672701824,Сумська,село,Охтирська
Протопопівщина,5922983210,34.27889893689027,50.769039513428744,Сумська,село,Лебединський
Пруди,5923883815,33.79936304490229,51.32722077085816,Сумська,село,Путивльський
Новоіванівка,5324888213,33.454666263347605,49.72927889145948,Полтавська,село,Хорольський
Орликівщина,5324888215,33.524548985721324,49.748512113409255,Полтавська,село,Хорольський
Осокори,5324582011,33.01125956555812,49.698354075692116,Полтавська,село,Семенівський
Пашенівка,5322085011,33.87232580846978,49.371769834124095,Полтавська,село,Козельщинський
Писаренки,5324280911,34.17212560127118,49.657265395366764,Полтавська,село,Решетилівський
Роплянське,5324888217,33.44819874120224,49.704586133298854,Полтавська,село,Хорольський
Рудиків,5320480411,33.85937132655037,50.34716357647714,Полтавська,село,Гадяцький
Тарасівка,0521683809,28.588931824900623,49.48027321610942,Вінницька,село,Калинівський
Іллінці,0521210100,29.205563687983854,49.10760237263877,Вінницька,місто,Іллінецький
Уланівка,0521289209,29.15814088325117,49.0937514461141,Вінницька,село,Іллінецький
Якубівка,0521289203,29.138217245106617,49.091646922359,Вінницька,село,Іллінецький
Могилів-Подільський,0510400000,27.80125592524148,48.4468105642908,Вінницька,місто,Могилів-Подільська
Пухівка,3221286801,30.710085794741307,50.605000329854754,Київська,село,Броварський
Жовтневе,5920655300,34.37863839676157,50.94338044592862,Сумська,селища міського типу,Білопільський
Краснопілля,5922355100,35.26676766619499,50.77307177765586,Сумська,селища міського типу,Краснопільський
Бабичівка,3525287602,33.037607272822775,49.05535940563718,Кіровоградська,село,Світловодський
Байдакове,3524685802,33.358017303189385,48.827363213523036,Кіровоградська,село,Онуфріївський
Усатове,5121085201,30.660014207383536,46.528305082691105,Одеська,село,Біляївський
Нерубайське,5121084201,30.63344482210375,46.544538318870096,Одеська,село,Біляївський
Котовка,5121080302,30.714288623570088,46.56387687999717,Одеська,село,Біляївський
Самусіївка,5322487010,33.307466921297,49.08806174133191,Полтавська,село,Кременчуцький
Зарубинці,6122483140,25.689038416198734,49.693282215867804,Тернопільська,село,Збаразький
Зарубинці,6124682130,25.98125661243973,49.388264579131295,Тернопільська,село,Підволочиський
Козівка,6123084620,25.10599053457126,49.4577515154451,Тернопільська,село,Козівський
Криве,6124684030,25.968168105880256,49.4105336665695,Тернопільська,село,Підволочиський
Охримівці,6122487250,25.754257306962845,49.58970003754813,Тернопільська,село,Збаразький
Потік,6123087140,25.03435811658901,49.51250832043539,Тернопільська,село,Козівський
Махаринці,0521484803,28.922319785644543,49.710769590422395,Вінницька,село,Козятинський
Козятин,0521482803,28.833442476493964,49.73380045628227,Вінницька,село,Козятинський
Залізничне,0510541000,28.78936748465527,49.747278165745605,Вінницька,селища міського типу,Козятинський
Цибулі,5324083912,34.66237557484683,49.52884021266019,Полтавська,село,Полтавський
Червоне,5324888219,33.47150018111714,49.69745293860671,Полтавська,село,Хорольський
Червоний Лиман,5324587613,32.93107738144676,49.606352030737575,Полтавська,село,Семенівський
Чечужине,5322080410,34.05392880258292,49.172712993536535,Полтавська,село,Козельщинський
Чижі,5322682410,33.46077958005535,50.48329790143667,Полтавська,село,Лохвицький
Липова Долина,5923255100,33.79226705697623,50.56428340589226,Сумська,селища міського типу,Липоводолинський
Микулинці,6125055400,25.604918968819227,49.39508598982704,Тернопільська,селища міського типу,Теребовлянський
Підволочиськ,6124655100,26.13965219534977,49.529861334394326,Тернопільська,селища міського типу,Підволочиський
Скала-Подільська,6120855700,26.196960580687453,48.84953340143232,Тернопільська,селища міського типу,Борщівський
Білокриниця,6123480701,25.728244687138933,50.13647743680714,Тернопільська,село,Кременецький
Білокриниця,6124880301,25.22255197363122,49.280844123852496,Тернопільська,село,Підгаєцький
Білоскірка,6125282303,25.743219183923745,49.45979335113685,Тернопільська,село,Тернопільський
Білявинці,6121287402,25.37136310540228,49.14956888527373,Тернопільська,село,Бучацький
Більче-Золоте,6120880901,25.875829353478466,48.77203108472602,Тернопільська,село,Борщівський
Бірки,6125887203,26.02265546324644,50.077776390551364,Тернопільська,село,Шумський
Біще,6120480601,24.8955544781272,49.54847102677887,Тернопільська,село,Бережанський
Биківці,6125881201,26.11753819024274,50.06946948415579,Тернопільська,село,Шумський
Бичківці,6125581401,25.709288917594023,49.09779281963263,Тернопільська,село,Чортківський
Бишки,6123080301,25.035162435270422,49.52581913437698,Тернопільська,село,Козівський
Біла,6125581001,25.76074337581783,49.0336299132218,Тернопільська,село,Чортківський
Гулівці,0521683806,28.595882366073454,49.490610350832156,Вінницька,селище,Калинівський
Гуральня,0524383302,28.736258377309714,48.68496963709735,Вінницька,селище,Тульчинський
Чумаки,5321880711,34.07119571367602,49.2628354117105,Полтавська,село,Кобеляцький
Шапки,5321880712,34.11829084333456,49.274060346500335,Полтавська,село,Кобеляцький
Шарківщина,5324887721,33.14091731136326,49.80468428013959,Полтавська,село,Хорольський
Шевченкове,5322682411,33.439978250365684,50.46386707933669,Полтавська,село,Лохвицький
Шепелівка,5324588015,33.14045540398317,49.50326684399551,Полтавська,село,Семенівський
Шацьк,0725755100,23.91914209692373,51.49970845356214,Волинська,селища міського типу,Шацький
Семки,0723686403,25.73687312940155,51.12246178676778,Волинська,село,Маневицький
Товсте,6122055500,25.720729716838946,48.85077212266224,Тернопільська,селища міського типу,Заліщицький
Свидова,6125587301,25.728772216779863,48.870467343691956,Тернопільська,село,Чортківський
Бритівка,5120881201,30.27469212232177,46.168516125206644,Одеська,село,Білгород-Дністровський
Біличі,0721181802,24.271000837918848,50.65689334761189,Волинська,село,Іваничівський
Мар'янівка,0720855400,24.805735065578947,50.453728110421245,Волинська,селища міського типу,Горохівський
Холми,7422455400,32.601145519707316,51.87474538102245,Чернігівська,селища міського типу,Корюківський
Блищанка,6122080701,25.80740917792127,48.7329345770747,Тернопільська,село,Заліщицький
Березнегувате,3522885802,32.33117789495642,48.102446497736906,Кіровоградська,село,Компаніївський
Березова Балка,3524381301,30.761541346106,48.27808119618833,Кіровоградська,село,Вільшанський
Березуватка,3525885602,32.600510427761826,48.01361819879138,Кіровоградська,село,Устинівський
Берестяги,3521180801,30.015255742721568,48.410833563625694,Кіровоградська,село,Гайворонський
Бирзулове,3523810101,31.568758773739688,48.72668469248091,Кіровоградська,село,Новомиргородський
Білозерне,3523482402,32.747560006990994,48.32647702085103,Кіровоградська,село,Новгородківський
Гута-Бушинська,0524580403,28.41379843827035,48.837213849478985,Вінницька,селище,Тиврівський
Сидорівщина,5320281212,33.70742625502211,49.66556320313555,Полтавська,село,Великобагачанський
Славнівка,5321880710,34.04432878967116,49.21704914825875,Полтавська,село,Кобеляцький
Слюзівка,5324587611,33.018639753690884,49.56531339783103,Полтавська,село,Семенівський
Солонці,5310290315,33.6565630937224,49.12332979727402,Полтавська,село,Комсомольська
Соснівка,5324081911,34.6561138966764,49.599862344232875,Полтавська,село,Полтавський
Софине,5324880311,33.08029261332069,49.74097104094118,Полтавська,село,Хорольський
Заболоття,0724255300,24.24245235293425,51.631486268608626,Волинська,селища міського типу,Ратнівський
Дубище,0724555300,25.308401335865035,50.92944137999676,Волинська,селища міського типу,Рожищенський
Неменка,0521210106,29.25844574355042,49.11256284083438,Вінницька,село,Іллінецький
Бережне,0520883806,29.42837670818957,48.7838163187913,Вінницька,село,Гайсинський
Гайсин,0520810100,29.392363187974016,48.80945702138432,Вінницька,місто,Гайсинський
Чемериси-Барські,0520280209,27.657986183183883,49.068383675124096,Вінницька,село,Барський
Гончарівське,7425555200,30.9284348507487,51.297506871397836,Чернігівська,селища міського типу,Чернігівський
Десна,7422055400,30.76336597142153,50.92739681767997,Чернігівська,селища міського типу,Козелецький
Северинівка,0524183202,29.184260841017803,48.51456607517426,Вінницька,селище,Тростянецький
Томашпіль,0523955100,28.51909089600557,48.54803565513942,Вінницька,селища міського типу,Томашпільський
Липівка,0523982601,28.562358021599437,48.53006285398582,Вінницька,село,Томашпільський
Білопіль,3523484702,32.93012861887254,48.44278993939992,Кіровоградська,село,Новгородківський
Радянське,5922987113,34.38483089909673,50.753740680603045,Сумська,село,Лебединський
Ракова Січ,5923583410,33.72501206297251,50.829750743062235,Сумська,село,Недригайлівський
Самара,5920655310,34.39568336391932,50.980722211579454,Сумська,село,Білопільський
Селезнівка,5923883817,33.8133063767619,51.3363851145353,Сумська,село,Путивльський
Сіренки,5922987314,34.31969688682514,50.72591919947099,Сумська,село,Лебединський
Склярівка,5924786910,34.603737886230746,51.022028510998126,Сумська,село,Сумський
Сліпород,5910390001,33.850305342082116,51.64919141174987,Сумська,село,Глухівська
Соколине,5924786911,34.6158557366201,51.00845143862175,Сумська,село,Сумський
Сохацьке,5323283410,33.462376253553096,50.137504039972704,Полтавська,село,Миргородський
Ставки,5324887719,33.219809106789405,49.80638661082247,Полтавська,село,Хорольський
Славна,6122688750,25.029824792245652,49.71630869390699,Тернопільська,село,Зборівський
Федьківці,6122488180,25.728636591141147,49.884649435348074,Тернопільська,село,Збаразький
Цецівка,6122682530,25.09883417358606,49.61829461035493,Тернопільська,село,Зборівський
Скадовськ,6524710100,32.912572956061815,46.117904468299784,Херсонська,місто,Скадовський
Бар,0520210100,27.67765572265314,49.07777486890915,Вінницька,місто,Барський
Хмільник,0510900000,27.947238362611692,49.55460453944676,Вінницька,місто,Хмільницька
Тростянець,0524586801,28.60667804710761,49.10083732674118,Вінницька,село,Тиврівський
Степанівка,0520687603,28.764223323311608,49.12862610339349,Вінницька,село,Вінницький
Чаульське,0523084603,28.689064598763633,49.07454384286611,Вінницька,село,Немирівський
Яришівка,0523982602,28.531403663361676,48.52595632227097,Вінницька,село,Томашпільський
Ракова,0523984801,28.496967734484723,48.518324896527474,Вінницька,село,Томашпільський
Недригайлів,5923555100,33.87925741839672,50.83403948352256,Сумська,селища міського типу,Недригайлівський
Низи,5924755500,34.781023948147485,50.779911558990975,Сумська,селища міського типу,Сумський
Сонцеве,5923882810,33.933813215763564,51.294412756571,Сумська,село,Путивльський
Софіївка,5924786912,34.59648194189271,51.03820536389418,Сумська,село,Сумський
Татарбунари,5125010100,29.611466178163386,45.840297818160046,Одеська,місто,Татарбунарський
Бородіно,5124755500,29.241360699150928,46.30229470416542,Одеська,селища міського типу,Тарутинський
Полезне,5121684201,29.83843141563534,47.10872359269403,Одеська,село,Великомихайлівський
Андрушівка,6125880301,26.161638235895726,50.22565085844307,Тернопільська,село,Шумський
Антонів,6125587302,25.68353784809547,48.87846231034345,Тернопільська,село,Чортківський
Озерне,6524710102,32.88039079668822,46.12032659097518,Херсонська,селище,Скадовський
Біла Криниця,6520955400,33.19392080983911,47.347477207790114,Херсонська,селища міського типу,Великоолександрівський
Первомайське,6520955403,33.20386741001187,47.357886568152864,Херсонська,село,Великоолександрівський
Діброва,0520281203,27.5333348503932,49.06944405698427,Вінницька,селище,Барський
Дігтярка,0522883603,27.586906673356,48.7424483912757,Вінницька,селище,Мурованокуриловецький
Дубина,0521455303,28.589345967680014,49.76988910072048,Вінницька,селище,Козятинський
Дубина,0523782602,29.662502081010025,48.79574536624425,Вінницька,селище,Теплицький
Золотогірка,0522885004,27.40324662036388,48.751198985984495,Вінницька,селище,Мурованокуриловецький
Івановецьке,0520281003,27.68672120293788,49.097126546579965,Вінницька,селище,Барський
Стрижавка,0520655900,28.481756784481274,49.31169322586707,Вінницька,селища міського типу,Вінницький
Володимирівка,0521055306,28.196769839164734,49.12205987693569,Вінницька,селище,Жмеринський
Шишацьке,5324281511,34.07370770475702,49.67991570083232,Полтавська,село,Решетилівський
Шкилі,5324883217,32.96814752254724,49.81255215368743,Полтавська,село,Хорольський
Шкурупії,5324280913,34.09214663140627,49.64634216984854,Полтавська,село,Решетилівський
Шпортьки,5323486710,34.26654819576247,49.40331744316824,Полтавська,село,Новосанжарський
Свеса,5925655700,33.9365050601488,51.94849976695466,Сумська,селища міського типу,Ямпільський
Плебанівка,6125086401,25.72360830678727,49.28017492921698,Тернопільська,село,Теребовлянський
Оратів,0523155100,29.526303423136977,49.19090793628455,Вінницька,селища міського типу,Оратівський
Піщанка,0523255100,28.889041000194425,48.20866469660132,Вінницька,селища міського типу,Піщанський
Бліх,6122685702,25.425819699661247,49.80110691176674,Тернопільська,село,Зборівський
Бобулинці,6121280901,25.34748353015968,49.170870187251246,Тернопільська,село,Бучацький
Богданівка,6122681001,25.29877726483264,49.676947607985085,Тернопільська,село,Зборівський
Бодаки,6122480701,25.796226049830477,49.89131480125246,Тернопільська,село,Збаразький
Черкаси,7110100000,32.04685237504586,49.422231005172144,Черкаська,місто,Черкаська
Червона Слобода,7124989001,32.15189918004573,49.37383264064448,Черкаська,село,Черкаський
Хутори,7124988701,32.02965939190194,49.374497323590504,Черкаська,село,Черкаський
Бубереве,5324881503,33.52029304460714,49.81808076477564,Полтавська,село,Хорольський
Бубни,5325182303,32.779651819193155,50.27849921717583,Полтавська,село,Чорнухинський
Бугаївка,5320681001,32.93943104885615,49.42499159933837,Полтавська,село,Глобинський
Бугаївка,5324081402,34.31501210165809,49.65797259813638,Полтавська,село,Полтавський
Будки,5321380402,34.346856906985565,50.038942465141055,Полтавська,село,Зіньківський
Бузинівщина,5324281602,34.09571220743446,49.471098870513494,Полтавська,село,Решетилівський
Великий Ходачків,6123081101,25.430345364376137,49.488285553935825,Тернопільська,село,Козівський
Горностайпіль,3222080701,30.254278267480228,51.068977991346095,Київська,село,Іванківський
Губин,3222080703,30.283443788629143,51.11272489892093,Київська,село,Іванківський
Лапутьки,3222080705,30.26523705042499,51.0547350001302,Київська,село,Іванківський
Дитятки,3222080801,30.150881821164344,51.10535785648449,Київська,село,Іванківський
Криштопівка,7120685601,32.08854917908343,49.998492698292814,Черкаська,село,Драбівський
Драбів,7120655100,32.134313814434776,49.961361795792676,Черкаська,селища міського типу,Драбівський
Богданове,3525580401,30.25430856308517,48.212670377106186,Кіровоградська,село,Ульяновський
Богодарівка,3521780302,31.182138113041944,48.55353090279131,Кіровоградська,село,Добровеличківський
Богодарівка,3522885803,32.289992553660035,48.150263301971954,Кіровоградська,село,Компаніївський
Біла,0522280201,28.917059159902376,49.39196500124869,Вінницька,село,Липовецький
Володимирівка,3524980402,33.439375060720785,48.283222438501724,Кіровоградська,село,Петрівський
Гайове,3520387302,32.813212712361015,48.46800694021826,Кіровоградська,селище,Олександрійський
Голованівськ,3521455101,30.396495853078452,48.361431707972955,Кіровоградська,селище,Голованівський
Ємилівка,3521481302,30.59963953920297,48.3388807319572,Кіровоградська,селище,Голованівський
Іллічівка,3521486003,30.488242597727936,48.51297173103784,Кіровоградська,селище,Голованівський
Квітневе,3520387303,32.88437639772902,48.469379210791864,Кіровоградська,селище,Олександрійський
Комінтерн,3520383701,32.9576354469557,48.68540345808927,Кіровоградська,селище,Олександрійський
Комсомольське,3523110101,31.61532180274089,48.70187691404204,Кіровоградська,селище,Маловисківський
Великі Бережці,6123481401,25.59708229029562,50.09780194614649,Тернопільська,село,Кременецький
Великі Вікнини,6122481201,25.856126235920964,49.93811832909868,Тернопільська,село,Збаразький
Великі Гаї,6125281701,25.649991058086723,49.5210982674725,Тернопільська,село,Тернопільський
Великі Дедеркали,6125881801,26.12649712977914,50.02271361435406,Тернопільська,село,Шумський
Велика Іловиця,6125883501,25.97127189844082,50.22867383313283,Тернопільська,село,Шумський
Велика Лука,6125282201,25.58505927469054,49.44518717889929,Тернопільська,село,Тернопільський
Зорин,3222080803,30.199589165412135,51.06342716302909,Київська,село,Іванківський
Білий Берег,3222086802,29.978077133936306,50.94571025258446,Київська,село,Іванківський
Воропаївка,3222086803,30.010398037074015,50.97331393046806,Київська,село,Іванківський
Зимовище,3222086804,29.95370497133776,50.84456958914217,Київська,село,Іванківський
Борисівка,3520887002,32.368171796608564,48.03016860133755,Кіровоградська,село,Бобринецький
Борщова,3523682202,30.58591914525822,48.587253162537145,Кіровоградська,село,Новоархангельський
Браїлівка,3524655401,33.271206594408184,48.95673584518272,Кіровоградська,село,Онуфріївський
Братерське,3522885902,32.138584252405906,48.28008547971964,Кіровоградська,село,Компаніївський
Велика Чечеліївка,3523455101,32.76170668901648,48.36135112647513,Кіровоградська,село,Новгородківський
Великі Трояни,3525580801,30.216963595742794,48.401569525635686,Кіровоградська,село,Ульяновський
Костянтинівка,3524081803,31.90060001651832,48.391874093883146,Кіровоградська,селище,Новоукраїнський
Копіювате,7122083502,31.190331707888195,49.65687257926407,Черкаська,селище,Канівський
Костянтинівка,7120984602,30.311361126610674,49.188908810944525,Черкаська,селище,Жашківський
Кудашеве,7125481002,32.645774096101015,48.96374562352099,Черкаська,селище,Чигиринський
Кудинів Ліс,7123410101,29.845055663519787,48.97062573060515,Черкаська,селище,Монастирищенський
Мар'янівка,7122884401,30.481406306335174,49.183722259036,Черкаська,селище,Лисянський
Ватутіне,7110200000,31.05705857530077,49.015064672312405,Черкаська,місто,Ватутінська
Велика Плавуча,6123080801,25.22493316182572,49.59294029809768,Тернопільська,село,Козівський
Кустовецьке,0524883502,28.38194152868263,49.68058263795285,Вінницька,селище,Хмільницький
Липовець,0522285603,29.224860054798015,49.24721658807616,Вінницька,селище,Липовецький
Лісна Поляна,0520882212,29.43468933245548,48.699046989437875,Вінницька,селище,Гайсинський
Лісничівка,0525386403,28.180114523619817,48.6139454791519,Вінницька,селище,Шаргородський
Лугове,0520285309,27.500187443378195,49.03831099630867,Вінницька,селище,Барський
Глядки,6122689502,25.472961483934206,49.666808089826155,Тернопільська,село,Зборівський
Гнидава,6122485102,25.828494014528392,49.84521513218499,Тернопільська,село,Збаразький
Рокитна Слобода,3222086805,29.960752400563994,50.930448476092025,Київська,село,Іванківський
Порадівка,3221486901,30.174355356574527,50.1357293347098,Київська,село,Васильківський
Руликів,3221486902,30.19730621353645,50.13930737152482,Київська,село,Васильківський
Путрівка,3221487001,30.27212842774915,50.21021120046938,Київська,село,Васильківський
Березенщина,3221487002,30.297347733482695,50.20462598064972,Київська,село,Васильківський
Кобці,3221487003,30.293295810905498,50.22033316914848,Київська,село,Васильківський
Великодрюкове,3520887902,32.05054215580454,48.079757365107135,Кіровоградська,село,Бобринецький
Вербівка,3523688503,30.774179266758424,48.44576115393061,Кіровоградська,село,Новоархангельський
Вереміївка,3520887802,32.06874879580176,48.03352869356744,Кіровоградська,село,Бобринецький
Верхівці,3522580902,32.38105402061423,48.475360706483244,Кіровоградська,село,Кіровоградський
Верхньоінгульське,3520882401,32.36244243718956,48.08904260188279,Кіровоградська,село,Бобринецький
Вершино-Кам'янка,3523480801,32.73497075156699,48.43259721375132,Кіровоградська,село,Новгородківський
Скаливатка,7110290001,31.02893323760442,49.002038506221396,Черкаська,село,Ватутінська
Канів,7110300000,31.458956701927384,49.7513399540491,Черкаська,місто,Канівська
Мирне,3520887805,32.08526350510663,47.93886612907733,Кіровоградська,селище,Бобринецький
Новоселівка,3524083405,31.513899718120438,48.08565637296467,Кіровоградська,селище,Новоукраїнський
Першотравневе,3521987401,32.79626841292281,48.1524676490784,Кіровоградська,селище,Долинський
Роздолля,3520882803,32.1878148745527,47.804107155076146,Кіровоградська,селище,Бобринецький
Гнилиці,6124681301,26.09020522544165,49.69357364277885,Тернопільська,село,Підволочиський
Гнилички,6124685003,26.10334220928243,49.664032783228826,Тернопільська,село,Підволочиський
Гнильче,6124881401,24.92965793131263,49.19675485901931,Тернопільська,село,Підгаєцький
Гніздичне,6122481801,25.64423727247074,49.80608065695724,Тернопільська,село,Збаразький
Бузова Пасківка,5324083903,34.78363905417168,49.502696594677424,Полтавська,село,Полтавський
Буланове,5324086202,34.556040009403304,49.46260581084012,Полтавська,село,Полтавський
Соколівка,3221487401,30.204978441769278,49.906368173054496,Київська,село,Васильківський
Нові Петрівці,3221886001,30.44276405754671,50.62073344896486,Київська,село,Вишгородський
Новосілки,3221886401,30.629430170620655,50.62270165503836,Київська,село,Вишгородський
Веселе,3520383703,32.95920937041521,48.66506026606957,Кіровоградська,селище,Олександрійський
Веселе,3520581701,32.21456434225692,48.9271673349472,Кіровоградська,село,Олександрівський
Веселе,3523483603,32.53258728499206,48.34806867890193,Кіровоградська,село,Новгородківський
Ребедайлівка,7121885601,32.104187661829826,49.07528613148412,Черкаська,село,Кам'янський
Ревівка,7121886001,32.02352227867649,49.05087662604634,Черкаська,село,Кам'янський
Рядове,3524980403,33.534624295622955,48.23284358233599,Кіровоградська,село,Петрівський
Улянівка,3523110103,31.642170435528023,48.59313711107084,Кіровоградська,селище,Маловисківський
Шостаківка,3522585006,31.9717906945548,48.5161825468143,Кіровоградська,селище,Кіровоградський
Южне,3520887004,32.3244852553613,48.01138474586553,Кіровоградська,селище,Бобринецький
Аврамівка,3522584503,32.06670888280255,48.70060834732846,Кіровоградська,село,Кіровоградський
Золотоноша,7110400000,32.04340844505471,49.66503208159888,Черкаська,місто,Золотоніська
Згар,7110494503,32.09442673317805,49.65749442293837,Черкаська,село,Золотоніська
Нова Дмитрівка,7121587801,32.00132427236408,49.69045029168889,Черкаська,село,Золотоніський
Булахи,5322084003,33.841999163165546,49.102951782262785,Полтавська,село,Козельщинський
Булуки,5323255401,33.56863523349094,50.15495567327965,Полтавська,село,Миргородський
Буняківка,5322081602,33.909677141312564,49.397375621979194,Полтавська,село,Козельщинський
Бурбине,5324586703,33.0081878901685,49.73423542801029,Полтавська,село,Семенівський
Бурімка,5324587203,32.96302241572189,49.52657769389506,Полтавська,село,Семенівський
Бурлаки,5324883203,32.98088377848644,49.83461272385683,Полтавська,село,Хорольський
Бурти,5322480402,33.327340548915735,48.96933239363165,Полтавська,село,Кременчуцький
Крячки,3221487004,30.29075212029347,50.212947767591444,Київська,село,Васильківський
Лютіж,3221885201,30.3896986372248,50.68505641212202,Київська,село,Вишгородський
Гута-Межигірська,3221885203,30.30762605480711,50.674392303999525,Київська,село,Вишгородський
Набоків,7120310102,31.430084394731637,49.33377359001729,Черкаська,село,Городищенський
Завадівка,7122582501,31.376540560661514,49.35268125286712,Черкаська,село,Корсунь-Шевченківський
Братолюбівка,3521780801,31.19001231619425,48.303303957764165,Кіровоградська,село,Добровеличківський
Братолюбівка,3521980801,32.955531467785185,48.20567108164892,Кіровоградська,село,Долинський
Малі Канівці,7125181602,32.34242418439235,49.62963569609079,Черкаська,село,Чорнобаївський
Чорнобай,7125155100,32.3277123916002,49.67007043397475,Черкаська,селища міського типу,Чорнобаївський
Анатолівка,3521783503,31.081675348071506,48.568923808377335,Кіровоградська,село,Добровеличківський
Андріївка,3520380801,33.218285524479484,48.634822302034735,Кіровоградська,село,Олександрійський
Загороща,5624685902,26.284244391294195,50.53209605946774,Рівненська,село,Рівненський
